keyword,tweet_id,username,handle,text,sentiment,url,datetime,likes,retweets,replies,tweets_per_date
bbm,2049630110614233129,Alberto Dionisio,Albertodatuin21,@laiteranidaddy SWOH was Heartbroken 💔 because she was CHEATED on a DEAL which Madriaga stated in his SWORN Affidavit  that a “Term Sharing Deal” existed between BBM and SWOH before the May 2022 Presidential election. That’s why it’s NO JOKE when BBM RENEGED. My Viewers will support my claim,Neutral,https://x.com/status/2049630110614233129,2026-04-29 23:21:13,2,1,1,40
bbm,2049629655247003917,Maxwell Rado,maxwellrad29,"@imtheatan @cal16168 That moron should be jailed ASAP! 😡 Imagine BBM uttering those same things during Digong's presidency? 😬  If there's one thing i 'hate' on PBBM: he is too kind to a fault!!😭 Pasalamat kayo Sara, Baste at  lahat na mga Duterte...!!🤨",Negative,https://x.com/status/2049629655247003917,2026-04-29 23:19:24,2,0,0,40
bbm,2049628494326583768,Millennial Anarchist 🟥Ⓐ⬛️,MillAnarchist,"Ang mga dds galit sa gobyerno ni BBM pero himod pwet sa militar! They are one and the same!  Make it make sense, bootlickers! https://t.co/b9lg3lUOLG",Neutral,https://x.com/status/2049628494326583768,2026-04-29 23:14:47,8,2,0,40
bbm,2049628203560345687,Caroline Sethojane,CarolineSe49396,#Meangirls gave #BBM a whole new meaning. It will never be the same https://t.co/oIvZTZCKXl,Positive,https://x.com/status/2049628203560345687,2026-04-29 23:13:38,1,0,0,40
bbm,2049626169885254096,"drs.Ir. Jack Lee, STiA (Sekolah Tidak Ijazah Ada",hamas191,"Asli ini Negara seperti kapal besar tanpa Nakhoda. Tidak punya arah , jalan terapung. Mesin kehabisan BBM.  We are now in the shinking ship.",Neutral,https://x.com/status/2049626169885254096,2026-04-29 23:05:33,2,1,1,40
bbm,2049626050921910423,Caroline Sethojane,CarolineSe49396,#Meangirls Yall gave #BBM a whole new meaning  The best to ever do it #magnum,Positive,https://x.com/status/2049626050921910423,2026-04-29 23:05:05,1,0,0,40
bbm,2049625729395200267,Ky 🪷,IamKemberlu,"Dami pala knight with shining armor dito ng mga 4ps. Nakakadiri.   Talaga bang pinagtatanggol niyo yung mga nakakakuha ng ayuda at subsidy pero ginagamit lang sa droga, sugal, pangparebond at pa aircon?  THE SAME VERY PEOPLE NA MGA DDS AT PANATIKO NILA BBM?????",Neutral,https://x.com/status/2049625729395200267,2026-04-29 23:03:48,0,0,0,40
bbm,2049625696528416836,Caroline Sethojane,CarolineSe49396,"#Meangirls The best to ever do it 🔥🔥 I think the bar for #BBM is set very high, now",Positive,https://x.com/status/2049625696528416836,2026-04-29 23:03:40,1,0,1,40
bbm,2049625524260180450,Tagabukid,Tagabukid3,Sana nga makulong lahat ng duterte sa pagnanakaw nila sa pera ng Pilipinas…then we deal w BBM.,Neutral,https://x.com/status/2049625524260180450,2026-04-29 23:02:59,0,0,0,40
bbm,2049625360070033643,Millennial Anarchist 🟥Ⓐ⬛️,MillAnarchist,Tama?! Tama ba nang ibinoto nyo at nanalo si BBM?!   Tama?! Tama ba nang sinuportahan nyo ang war on drugs ni Duterte kung saam marami ang namatay ng walang due process at marami rin nadamay na inosente?!  Tigil tigilan mo ang katarantaduhan mo! 🤮 https://t.co/RyRfCbG3Gh,Negative,https://x.com/status/2049625360070033643,2026-04-29 23:02:20,2,1,0,40
bbm,2049625221276295410,Millennial Anarchist 🟥Ⓐ⬛️,MillAnarchist,@allanjacob_mt Tama?! Tama ba nang ibinoto nyo at nanalo si BBM?!   Tama?! Tama ba nang sinuportahan nyo ang war on drugs ni Duterte kung saam marami ang namatay ng walang due process at marami rin nadamay na inosente?!  Tigil tigilan mo ang katarantaduhan mo! 🤮,Negative,https://x.com/status/2049625221276295410,2026-04-29 23:01:47,4,0,0,40
bbm,2049624542981828918,aji saka,ogah_ruwet,@BosPurwa @prabowo Gak impor BBM tp impor mobil dan motor listrik,Neutral,https://x.com/status/2049624542981828918,2026-04-29 22:59:05,0,0,0,40
bbm,2049621818542322020,Bato dela Rosa (Parody),PendongMayBato,@AJPlanetFriends Spare tire lang yarn mas mahalaga pa siya kesa kay BBM,Neutral,https://x.com/status/2049621818542322020,2026-04-29 22:48:16,1,1,0,40
bbm,2049621122673721793,Don Pedro,donpedro121557,@News5PH Taena nyo. Kay bbm nyo sabihin yan. Hwag nyo baligtarin.,Neutral,https://x.com/status/2049621122673721793,2026-04-29 22:45:30,0,0,0,40
bbm,2049621103929168034,F⁷,imfrancynne,paki kuha sina bbm dutertes at mga ulaga sa gobyerno tas ibalik niyo si michael jackson!!!!!!,Neutral,https://x.com/status/2049621103929168034,2026-04-29 22:45:25,0,0,0,40
bbm,2049619293545840893,EishButOkay 🍉,SoberPanAfrika,Eish 💔 Lapho we had a BBM hun recruiting young girls for clubs.  https://t.co/D4SOLr7SAk,Neutral,https://x.com/status/2049619293545840893,2026-04-29 22:38:14,104,11,2,40
bbm,2049619221139853630,nining °❀⋆.ೃ࿔*:･,bintangggg0122,"@tanyakanrl kls 7 naik kls 8. masih bbm an, moving dr dubsmash ke musically buat nontonin putrabachtera, pake filter snapchat yg matanya gede ada crown bunga di kepala itu 😭",Neutral,https://x.com/status/2049619221139853630,2026-04-29 22:37:57,0,0,0,40
bbm,2049617586430853373,jay jay,jayjay520211630,@DeusXMachina14 Bka mapalitan na nito c manalo ni BBM na maging sugo ng dios....katakot na tlga s pinas..,Neutral,https://x.com/status/2049617586430853373,2026-04-29 22:31:27,1,0,0,40
bbm,2049617056799350837,MasMadsun Uan,masmadsun63908,"@ananda2906 @Malika6027 Yg jelas buat gaji dan subsidi BBM. Apa iya gaji dan subsidi BBM mau dikembalikan? Anda kena jatah brp liter BBM selama 10 tahun dia berkuasa? Gaji 6,5 juta ASN selama 10 tahun dikembalikan pake apa?",Neutral,https://x.com/status/2049617056799350837,2026-04-29 22:29:21,0,0,0,40
bbm,2049617038306676941,Sat Sabra,SabraSat70421,Sat Samapta Polres Kutim melaksanakan patroli di SPBU Pertamina untuk memantau kelancaran antrean serta mengantisipasi penyalahgunaan distribusi BBM demi menjaga ketertiban umum. https://t.co/Tur8Z2yJsw,Neutral,https://x.com/status/2049617038306676941,2026-04-29 22:29:16,0,0,0,40
bbm,2049616951010587071,MARIO DOBOLODON,Marsudi__,@kompascom Berarti harga BBM bs turun dong  &amp;   semoga Shell ada lagi gak di manipulasi sama @MyPertaminaID . krn pasokan yg melimpah,Neutral,https://x.com/status/2049616951010587071,2026-04-29 22:28:55,0,0,0,40
bbm,2049615394915111383,Obi_ben Iyke,ReubenIyke,@Lexyzdoo @UnkleAyo @kilzthegreat . BBm b b Vvv b Mm bmb. B b.. B bb. B b.   B 4b. B b. B. Ș#ō,Neutral,https://x.com/status/2049615394915111383,2026-04-29 22:22:44,0,0,0,40
bbm,2049615233929584905,Gusdiman170110,Gusdiman170110,@kemendespdt Masarakat terbantu dengan adanya subsidi BBM,Neutral,https://x.com/status/2049615233929584905,2026-04-29 22:22:06,0,0,0,40
